sample	detailed_category	primary disease or tissue	_primary_site	_sample_type	_gender	_study
GTEX-12WSJ-1426-SM-5GCON	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-Y5LM-1426-SM-5RQJL	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-ZVZQ-2626-SM-59HLB	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-W5WG-2026-SM-4LMIB	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-1211K-1826-SM-5EGJ2	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-13CF3-1326-SM-5LZXZ	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-13VXT-2026-SM-5L3EW	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-ZF29-1826-SM-4WKG8	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-131XG-1526-SM-5GCNQ	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-13FH7-1626-SM-5J2O9	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-11ZTT-1626-SM-5EQKR	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-ZVT2-1726-SM-51MRO	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-13W3W-2226-SM-5LU4M	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-WXYG-1726-SM-4ONCU	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-ZAJG-2626-SM-5S2NU	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-14BMU-1326-SM-5RQIH	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-XUW1-1826-SM-4BOQD	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-13D11-0626-SM-5LZYY	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
GTEX-XUJ4-2126-SM-4BOOX	Colon - Sigmoid	Colon - Sigmoid	Colon	Normal Tissue	Female	GTEX
TCGA-AA-3525-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-A6-2671-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-A6-5659-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-A6-2675-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3697-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AZ-6605-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3489-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AZ-6599-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-A6-2682-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3655-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3713-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AZ-6601-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3522-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3712-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3511-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AZ-6600-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3517-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-F4-6704-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-A6-5662-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3663-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Male	TCGA
TCGA-AA-3527-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3520-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-5665-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3496-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-2686-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3514-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3518-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3662-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3534-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AZ-6598-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AZ-6603-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-2684-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3531-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3516-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-2679-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-2680-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-2683-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-AA-3660-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-2685-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-2678-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
TCGA-A6-5667-11	Colon Adenocarcinoma	Colon Adenocarcinoma	Colon	Solid Tissue Normal	Female	TCGA
